0.0000000000e+00 0.0000000000e+00 0
1.2500000000e+00 0.0000000000e+00 0
2.5000000000e+00 0.0000000000e+00 0
3.7500000000e+00 0.0000000000e+00 0
5.0000000000e+00 0.0000000000e+00 0
6.2500000000e+00 0.0000000000e+00 0
7.5000000000e+00 0.0000000000e+00 0
8.7500000000e+00 0.0000000000e+00 0
1.0000000000e+01 0.0000000000e+00 0
1.1250000000e+01 0.0000000000e+00 0
1.2500000000e+01 0.0000000000e+00 0
1.3750000000e+01 0.0000000000e+00 0
1.5000000000e+01 0.0000000000e+00 0
1.6250000000e+01 0.0000000000e+00 0
1.7500000000e+01 0.0000000000e+00 0
1.8750000000e+01 0.0000000000e+00 0
2.0000000000e+01 0.0000000000e+00 0
2.1250000000e+01 0.0000000000e+00 0
2.2500000000e+01 0.0000000000e+00 0
2.3750000000e+01 0.0000000000e+00 0
2.5000000000e+01 0.0000000000e+00 0
2.6250000000e+01 0.0000000000e+00 0
2.7500000000e+01 0.0000000000e+00 0
2.8750000000e+01 0.0000000000e+00 0
3.0000000000e+01 0.0000000000e+00 0
3.1250000000e+01 0.0000000000e+00 0
3.2500000000e+01 0.0000000000e+00 0
3.3750000000e+01 0.0000000000e+00 0
3.5000000000e+01 0.0000000000e+00 0
3.6250000000e+01 0.0000000000e+00 0
3.7500000000e+01 0.0000000000e+00 0
3.8750000000e+01 0.0000000000e+00 0
4.0000000000e+01 0.0000000000e+00 0
4.1250000000e+01 0.0000000000e+00 0
4.2500000000e+01 0.0000000000e+00 0
4.3750000000e+01 0.0000000000e+00 0
4.5000000000e+01 0.0000000000e+00 0
4.6250000000e+01 0.0000000000e+00 0
4.7500000000e+01 0.0000000000e+00 0
4.8750000000e+01 0.0000000000e+00 0
5.0000000000e+01 0.0000000000e+00 0
5.1250000000e+01 0.0000000000e+00 0
5.2500000000e+01 0.0000000000e+00 0
5.3750000000e+01 0.0000000000e+00 0
5.5000000000e+01 0.0000000000e+00 0
5.6250000000e+01 0.0000000000e+00 0
5.7500000000e+01 0.0000000000e+00 0
5.8750000000e+01 0.0000000000e+00 0
6.0000000000e+01 0.0000000000e+00 0
6.1250000000e+01 0.0000000000e+00 0
6.2500000000e+01 0.0000000000e+00 0
6.3750000000e+01 0.0000000000e+00 0
6.5000000000e+01 0.0000000000e+00 0
6.6250000000e+01 0.0000000000e+00 0
6.7500000000e+01 0.0000000000e+00 0
6.8750000000e+01 0.0000000000e+00 0
7.0000000000e+01 0.0000000000e+00 0
7.1250000000e+01 0.0000000000e+00 0
7.2500000000e+01 0.0000000000e+00 0
7.3750000000e+01 0.0000000000e+00 0
7.5000000000e+01 0.0000000000e+00 0
7.6250000000e+01 0.0000000000e+00 0
7.7500000000e+01 0.0000000000e+00 0
7.8750000000e+01 0.0000000000e+00 0
8.0000000000e+01 0.0000000000e+00 0
0.0000000000e+00 1.0000000000e+01 0
1.2500000000e+00 1.0000000000e+01 0
2.5000000000e+00 1.0000000000e+01 0
3.7500000000e+00 1.0000000000e+01 0
5.0000000000e+00 1.0000000000e+01 0
6.2500000000e+00 1.0000000000e+01 0
7.5000000000e+00 1.0000000000e+01 0
8.7500000000e+00 1.0000000000e+01 0
1.0000000000e+01 1.0000000000e+01 0
1.1250000000e+01 1.0000000000e+01 0
1.2500000000e+01 1.0000000000e+01 0
1.3750000000e+01 1.0000000000e+01 0
1.5000000000e+01 1.0000000000e+01 0
1.6250000000e+01 1.0000000000e+01 0
1.7500000000e+01 1.0000000000e+01 0
1.8750000000e+01 1.0000000000e+01 0
2.0000000000e+01 1.0000000000e+01 0
2.1250000000e+01 1.0000000000e+01 0
2.2500000000e+01 1.0000000000e+01 0
2.3750000000e+01 1.0000000000e+01 0
2.5000000000e+01 1.0000000000e+01 0
2.6250000000e+01 1.0000000000e+01 0
2.7500000000e+01 1.0000000000e+01 0
2.8750000000e+01 1.0000000000e+01 0
3.0000000000e+01 1.0000000000e+01 0
3.1250000000e+01 1.0000000000e+01 0
3.2500000000e+01 1.0000000000e+01 0
3.3750000000e+01 1.0000000000e+01 0
3.5000000000e+01 1.0000000000e+01 0
3.6250000000e+01 1.0000000000e+01 0
3.7500000000e+01 1.0000000000e+01 0
3.8750000000e+01 1.0000000000e+01 0
4.0000000000e+01 1.0000000000e+01 0
4.1250000000e+01 1.0000000000e+01 0
4.2500000000e+01 1.0000000000e+01 0
4.3750000000e+01 1.0000000000e+01 0
4.5000000000e+01 1.0000000000e+01 0
4.6250000000e+01 1.0000000000e+01 0
4.7500000000e+01 1.0000000000e+01 0
4.8750000000e+01 1.0000000000e+01 0
5.0000000000e+01 1.0000000000e+01 0
5.1250000000e+01 1.0000000000e+01 0
5.2500000000e+01 1.0000000000e+01 0
5.3750000000e+01 1.0000000000e+01 0
5.5000000000e+01 1.0000000000e+01 0
5.6250000000e+01 1.0000000000e+01 0
5.7500000000e+01 1.0000000000e+01 0
5.8750000000e+01 1.0000000000e+01 0
6.0000000000e+01 1.0000000000e+01 0
6.1250000000e+01 1.0000000000e+01 0
6.2500000000e+01 1.0000000000e+01 0
6.3750000000e+01 1.0000000000e+01 0
6.5000000000e+01 1.0000000000e+01 0
6.6250000000e+01 1.0000000000e+01 0
6.7500000000e+01 1.0000000000e+01 0
6.8750000000e+01 1.0000000000e+01 0
7.0000000000e+01 1.0000000000e+01 0
7.1250000000e+01 1.0000000000e+01 0
7.2500000000e+01 1.0000000000e+01 0
7.3750000000e+01 1.0000000000e+01 0
7.5000000000e+01 1.0000000000e+01 0
7.6250000000e+01 1.0000000000e+01 0
7.7500000000e+01 1.0000000000e+01 0
7.8750000000e+01 1.0000000000e+01 0
8.0000000000e+01 1.0000000000e+01 0
